ID,whiteElo,blackElo,result,eloChange
N4#6,2500,2595,0,-3.7
N4#7,2500,2515,1,5.2
N4#8,2500,2510,1,5.1
N4#9,2500,2515,0.5,0.2
N4#10,2500,2525,0.5,0.4
N4#11,2595,2515,0.5,-1.1
N4#12,2595,2530,1,4.1
N4#13,2595,2515,0.5,-1.1
N4#14,2595,2585,0,-5.1
N4#15,2595,2505,1,3.7
N4#16,2515,2510,1,4.9
N4#17,2515,2525,1,5.1
N4#18,2515,2540,1,5.4
N4#19,2515,2505,0,-5.1
N4#20,2515,2530,0,-4.8
N4#21,2510,2595,0.5,1.2
N4#22,2510,2530,0.5,0.3
N4#23,2510,2515,0.5,0.1
N4#24,2510,2585,0,-3.9
N4#25,2510,2505,0,-5.1
N4#26,2530,2500,0.5,-0.4
N4#27,2530,2515,0,-5.2
N4#28,2530,2515,0.5,-0.2
N4#29,2530,2585,0.5,0.8
N4#30,2530,2540,0.5,0.1
N4#31,2530,2505,0.5,-0.4
N4#32,2515,2515,1,5.0
N4#33,2515,2525,0,-4.9
N4#34,2515,2540,0,-4.6
N4#35,2515,2505,0.5,-0.1
N4#36,2505,2585,0,-3.9
N4#37,2540,2530,0.5,-0.1
N4#38,2585,2515,1,4.0
N4#39,2585,2515,0.5,-1.0
N4#40,2585,2540,0.5,-0.6
N4#41,2585,2505,0.5,-1.1
N4#42,2585,2530,0.5,-0.8
N4#43,2525,2595,1,6.0
N4#44,2525,2510,1,4.8
N4#45,2525,2530,1,5.1
N4#46,2525,2585,0.5,0.9
N4#47,2525,2505,0.5,-0.3
N4#48,2540,2500,0,-5.6
N4#49,2540,2595,0.5,0.8
N4#50,2540,2510,1,4.6
N4#51,2540,2525,0.5,-0.2
N4#52,2540,2505,0.5,-0.5
N4#53,2530,2595,0.5,0.9
N4#54,2505,2500,0.5,-0.1
N4#55,2505,2595,0.5,1.3
N4#56,2505,2510,1,5.1
N4#57,2505,2530,1,5.4
N4#58,2530,2530,1,5.0
N4#59,2505,2505,0.5,0.0
N4#60,2530,2500,0.5,-0.4
N4#61,2530,2510,0.5,-0.3
N4#62,2505,2515,0.5,0.1
N4#63,2530,2525,0.5,-0.1
N4#64,2530,2505,0.5,-0.4
N4#65,2505,2500,1,4.9
N4#66,2505,2515,1,5.1
O4#1,2620,2615,0,-5.1
O4#2,2705,2615,1,3.7
O4#3,2495,2570,0.5,1.1
O4#4,2495,2500,1,5.1
O4#5,2705,2550,0.5,-2.1
O4#6,2705,2435,1,1.7
O4#7,2705,2620,0.5,-1.2
O4#8,2705,2615,1,3.7
O4#9,2620,2495,0.5,-1.7
O4#10,2615,2615,0.5,0.0
O4#11,2615,2495,1,3.3
O4#12,2495,2550,0,-4.2
O4#13,2495,2615,0.5,1.7
O4#14,2495,2620,0.5,1.7
O4#15,2495,2705,0.5,2.7
O4#16,2495,2615,1,6.7
O4#17,2620,2615,0.5,-0.1
O4#18,2620,2435,0.5,-2.4
O4#19,2615,2495,0.5,-1.7
O4#20,2615,2550,0.5,-0.9
O4#21,2615,2500,0.5,-1.6
O4#22,2615,2435,0,-7.4
O4#23,2615,2570,0.5,-0.6
O4#24,2550,2615,0.5,0.9
O4#25,2550,2495,0,-5.8
O4#26,2550,2620,0.5,1.0
O4#27,2550,2500,0,-5.7
O4#28,2500,2495,0.5,-0.1
O4#29,2500,2705,0.5,2.6
O4#30,2500,2620,0.5,1.7
O4#31,2500,2570,0.5,1.0
O4#32,2435,2495,1,5.9
O4#33,2435,2495,0.5,0.9
O4#34,2435,2550,0,-3.4
O4#35,2435,2500,1,5.9
O4#36,2435,2570,0.5,1.9
O4#37,2570,2495,0.5,-1.1
O4#38,2570,2615,0.5,0.6
O4#39,2570,2705,0.5,1.9
O4#40,2495,2495,1,5.0
O4#41,2570,2620,0.5,0.7
O4#42,2570,2550,0.5,-0.3
O4#43,2615,2435,1,2.6
O4#44,2495,2705,0.5,2.7
O4#45,2615,2500,1,3.4
P6#1,2657,2720,0,-4.1
P6#2,2620,2585,0.5,-0.5
P6#3,2630,2747,0.5,1.6
P6#4,2671,2596,0.5,-1.1
P6#5,2596,2747,0,-3.0
P6#6,2671,2620,1,4.3
P6#7,2585,2657,1,6.0
P6#8,2720,2630,0,-6.3
P6#9,2630,2585,0,-5.6
P6#10,2620,2596,1,4.7
P6#11,2747,2720,1,4.6
P6#12,2657,2671,0,-4.8
P6#13,2620,2657,0.5,0.5
P6#14,2671,2630,1,4.4
P6#15,2596,2720,0,-3.3
P6#16,2585,2747,0,-2.8
P6#17,2720,2585,1,3.1
P6#18,2747,2671,0.5,-1.1
P6#19,2630,2620,0.5,-0.1
P6#20,2657,2596,0,-5.9
P6#21,2596,2585,0,-5.2
P6#22,2671,2720,0.5,0.7
P6#23,2620,2747,0,-3.2
P6#24,2657,2630,0.5,-0.4
P6#25,2585,2671,0.5,1.2
P6#26,2747,2657,1,3.7
P6#27,2630,2596,0.5,-0.5
P6#28,2720,2620,1,3.6
P3#1,2708,2756,0.5,0.7
P3#2,2785,2736,0.5,-0.7
P3#3,2779,2723,0.5,-0.8
P3#4,2731,2757,0.5,0.4
P3#5,2772,2703,0.5,-1.0
P3#6,2764,2737,1,4.6
P3#7,2703,2764,0.5,0.9
P3#8,2756,2737,0.5,-0.3
P3#9,2757,2772,0.5,0.2
P3#10,2723,2731,0.5,0.1
P3#11,2736,2779,0.5,0.6
P3#12,2708,2785,1,6.1
P3#13,2764,2757,1,4.9
P3#14,2737,2703,0.5,-0.5
P3#15,2785,2756,0.5,-0.4
P3#16,2779,2708,1,4.0
P3#17,2731,2736,1,5.1
P3#18,2772,2723,1,4.3
P3#19,2736,2772,0.5,0.5
P3#20,2708,2731,0,-4.7
P3#21,2785,2779,0.5,-0.1
P3#22,2756,2703,0.5,-0.8
P3#23,2757,2737,1,4.7
P3#24,2723,2764,0.5,0.6
P3#25,2772,2708,0.5,-0.9
P3#26,2764,2736,0.5,-0.4
P3#27,2737,2723,0,-5.2
P3#28,2703,2757,0.5,0.8
P3#29,2779,2756,0.5,-0.3
P3#30,2731,2785,0,-4.2
P3#31,2723,2703,0.5,-0.3
P3#32,2736,2737,0.5,0.0
P3#33,2708,2764,0.5,0.8
P3#34,2785,2772,0.5,-0.2
P3#35,2779,2731,1,4.3
P3#36,2756,2757,0.5,0.0
P3#37,2731,2756,0.5,0.4
P3#38,2772,2779,1,5.1
P3#39,2764,2785,1,5.3
P3#40,2737,2708,0.5,-0.4
P3#41,2703,2736,0.5,0.5
P3#42,2757,2723,0.5,-0.5
P3#43,2731,2772,0,-4.4
P3#44,2756,2723,0,-5.5
P3#45,2736,2757,0.5,0.3
P3#46,2708,2703,0.5,-0.1
P3#47,2785,2737,1,4.3
P3#48,2779,2764,1,4.8
P3#49,2757,2708,0.5,-0.7
P3#50,2723,2736,0.5,0.2
P3#51,2772,2756,0.5,-0.2
P3#52,2764,2731,0.5,-0.5
P3#53,2737,2779,0.5,0.6
P3#54,2703,2785,0.5,1.2
P3#55,2779,2703,1,3.9
P3#56,2731,2737,0.5,0.1
P3#57,2772,2764,0,-5.1
P3#58,2756,2736,0.5,-0.3
P3#59,2708,2723,0,-4.8
P3#60,2785,2757,0.5,-0.4
P3#61,2703,2731,0.5,0.4
P3#62,2757,2779,0.5,0.3
P3#63,2723,2785,0.5,0.9
P3#64,2736,2708,0.5,-0.4
P3#65,2764,2756,0.5,-0.1
P3#66,2737,2772,0.5,0.5
P6#1,2665,2650,0.5,-0.2
P6#2,2665,2660,0.5,-0.1
P6#3,2640,2650,1,5.1
P6#4,2650,2660,0.5,0.1
P6#5,2650,2665,1,5.2
P6#6,2665,2640,1,4.6
P6#7,2640,2650,0.5,0.1
P6#8,2665,2665,0.5,0.0
P6#9,2660,2650,0.5,-0.1
P6#10,2660,2640,0.5,-0.3
P6#11,2665,2650,0.5,-0.2
P6#12,2650,2665,0,-4.8
P6#13,2640,2665,0.5,0.4
P6#14,2665,2660,0.5,-0.1
P6#15,2650,2650,1,5.0
P6#16,2650,2640,1,4.9
P6#17,2650,2665,0,-4.8
P6#18,2660,2665,0.5,0.1
P6#19,2640,2665,0.5,0.4
P6#20,2660,2650,0.5,-0.1
P6#21,2665,2650,0,-5.2
P6#22,2650,2660,0,-4.9
P6#23,2665,2665,0.5,0.0
P6#24,2650,2640,0.5,-0.1
P6#25,2665,2650,0,-5.2
P6#26,2650,2665,1,5.2
P6#27,2640,2660,0.5,0.3
P6#28,2660,2665,0,-4.9
P6#29,2665,2640,1,4.6
P6#30,2650,2650,0.5,0.0
P4#1,2639,2655,0,-4.8
P4#2,2700,2719,0,-4.7
P4#3,2654,2652,0.5,-0.0
P4#4,2679,2679,0,-5.0
P4#5,2706,2676,0.5,-0.4
P4#6,2679,2654,0,-5.4
P4#7,2676,2679,0.5,0.0
P4#8,2655,2652,0.5,-0.0
P4#9,2639,2700,1,5.9
P4#10,2719,2706,1,4.8
P4#11,2652,2679,1,5.4
P4#12,2700,2655,0,-5.6
P4#13,2654,2676,0.5,0.3
P4#14,2679,2719,1,5.6
P4#15,2706,2639,1,4.0
P4#16,2639,2679,0,-4.4
P4#17,2700,2706,0.5,0.1
P4#18,2676,2652,0.5,-0.3
P4#19,2655,2679,0.5,0.3
P4#20,2719,2654,1,4.1
P4#21,2679,2706,0,-4.6
P4#22,2679,2676,0.5,-0.0
P4#23,2706,2655,0.5,-0.7
P4#24,2652,2719,0.5,1.0
P4#25,2679,2700,0.5,0.3
P4#26,2654,2639,0.5,-0.2
P4#27,2719,2679,0.5,-0.6
P4#28,2655,2676,1,5.3
P4#29,2639,2652,0.5,0.2
P4#30,2706,2679,0.5,-0.4
P4#31,2700,2654,0,-5.7
P4#32,2652,2700,1,5.7
P4#33,2679,2655,0.5,-0.3
P4#34,2676,2719,0.5,0.6
P4#35,2654,2706,0.5,0.7
P4#36,2679,2639,0.5,-0.6
P4#37,2706,2652,1,4.2
P4#38,2655,2719,0.5,0.9
P4#39,2700,2679,0.5,-0.3
P4#40,2679,2654,0.5,-0.4
P4#41,2639,2676,1,5.5
P4#42,2676,2700,1,5.3
P4#43,2654,2655,0.5,0.0
P4#44,2719,2639,1,3.9
P4#45,2652,2679,0,-4.6
P5#1,2670,2661,0.5,-0.1
P5#2,2715,2710,1,4.9
P5#3,2735,2683,0.5,-0.7
P5#4,2704,2635,1,4.0
P5#5,2650,2652,0.5,0.0
P5#6,2661,2652,0.5,-0.1
P5#7,2670,2715,0.5,0.6
P5#8,2710,2704,1,4.9
P5#9,2683,2650,1,4.5
P5#10,2635,2735,0.5,1.4
P5#11,2735,2710,0.5,-0.4
P5#12,2650,2635,1,4.8
P5#13,2715,2661,0.5,-0.8
P5#14,2704,2670,0.5,-0.5
P5#15,2652,2683,0.5,0.4
P5#16,2715,2704,0.5,-0.2
P5#17,2661,2683,0,-4.7
P5#18,2635,2652,0,-4.8
P5#19,2670,2735,0.5,0.9
P5#20,2710,2650,1,4.1
P5#21,2652,2710,0.5,0.8
P5#22,2735,2715,0.5,-0.3
P5#23,2683,2635,1,4.3
P5#24,2650,2670,0.5,0.3
P5#25,2704,2661,1,4.4
P5#26,2715,2650,0.5,-0.9
P5#27,2710,2683,0.5,-0.4
P5#28,2704,2735,0.5,0.4
P5#29,2670,2652,0.5,-0.3
P5#30,2661,2635,1,4.6
P5#31,2683,2670,1,4.8
P5#32,2635,2710,0,-3.9
P5#33,2650,2704,0.5,0.8
P5#34,2652,2715,0,-4.1
P5#35,2735,2661,0.5,-1.0
P5#36,2704,2652,1,4.3
P5#37,2715,2683,1,4.5
P5#38,2661,2710,0.5,0.7
P5#39,2735,2650,1,3.8
P5#40,2670,2635,0.5,-0.5
P5#41,2635,2715,0.5,1.1
P5#42,2683,2704,0.5,0.3
P5#43,2650,2661,0.5,0.2
P5#44,2652,2735,0.5,1.2
P5#45,2710,2670,0.5,-0.6
P6#1,2698,2709,0.5,0.2
P6#2,2661,2665,0,-4.9
P6#3,2689,2652,0.5,-0.5
P6#4,2723,2650,1,4.0
P6#5,2697,2664,0.5,-0.5
P6#6,2664,2698,0.5,0.5
P6#7,2709,2661,1,4.3
P6#8,2723,2689,0.5,-0.5
P6#9,2650,2665,0.5,0.2
P6#10,2652,2697,0.5,0.6
P6#11,2665,2709,0.5,0.6
P6#12,2661,2664,0,-5.0
P6#13,2698,2652,0.5,-0.7
P6#14,2697,2723,0.5,0.4
P6#15,2689,2650,0.5,-0.6
P6#16,2689,2697,0.5,0.1
P6#17,2652,2661,1,5.1
P6#18,2650,2709,0.5,0.8
P6#19,2723,2698,0.5,-0.4
P6#20,2664,2665,0.5,0.0
P6#21,2709,2664,0.5,-0.6
P6#22,2697,2650,0.5,-0.7
P6#23,2661,2723,1,5.9
P6#24,2698,2689,0.5,-0.1
P6#25,2665,2652,0.5,-0.2
P6#26,2723,2665,1,4.2
P6#27,2689,2661,0,-5.4
P6#28,2652,2709,0,-4.2
P6#29,2697,2698,1,5.0
P6#30,2650,2664,0.5,0.2
P6#31,2698,2650,1,4.3
P6#32,2665,2689,0,-4.7
P6#33,2664,2652,0.5,-0.2
P6#34,2661,2697,0,-4.5
P6#35,2709,2723,0.5,0.2
P6#36,2650,2652,0.5,0.0
P6#37,2698,2661,1,4.5
P6#38,2697,2665,0.5,-0.5
P6#39,2689,2709,0.5,0.3
P6#40,2723,2664,0.5,-0.8
P6#41,2665,2698,0.5,0.5
P6#42,2664,2689,0.5,0.4
P6#43,2652,2723,0.5,1.0
P6#44,2709,2697,1,4.8
P6#45,2661,2650,0.5,-0.2
P7#1,2658,2691,0,-4.5
P7#2,2619,2677,0.5,0.8
P7#3,2643,2629,0.5,-0.2
P7#4,2649,2658,0.5,0.1
P7#5,2661,2663,0.5,0.0
P7#6,2691,2649,0.5,-0.6
P7#7,2663,2658,0.5,-0.1
P7#8,2629,2658,1,5.4
P7#9,2677,2643,1,4.5
P7#10,2661,2619,0,-5.6
P7#11,2658,2677,1,5.3
P7#12,2619,2663,0.5,0.6
P7#13,2658,2691,0.5,0.5
P7#14,2649,2629,0.5,-0.3
P7#15,2643,2661,0.5,0.3
P7#16,2619,2643,0.5,0.3
P7#17,2677,2649,1,4.6
P7#18,2629,2658,0.5,0.4
P7#19,2663,2691,0.5,0.4
P7#20,2661,2658,1,5.0
P7#21,2658,2677,0.5,0.3
P7#22,2658,2619,1,4.4
P7#23,2643,2663,0.5,0.3
P7#24,2691,2629,1,4.1
P7#25,2649,2661,0.5,0.2
P7#26,2661,2658,1,5.0
P7#27,2677,2691,0.5,0.2
P7#28,2619,2649,0.5,0.4
P7#29,2663,2629,1,4.5
P7#30,2643,2658,0,-4.8
P7#31,2658,2619,0.5,-0.6
P7#32,2649,2643,0.5,-0.1
P7#33,2691,2661,1,4.6
P7#34,2658,2663,0.5,0.1
P7#35,2629,2677,0.5,0.7
P7#36,2661,2629,0.5,-0.5
P7#37,2643,2658,0.5,0.2
P7#38,2619,2691,0.5,1.0
P7#39,2658,2649,1,4.9
P7#40,2663,2677,0.5,0.2
P7#41,2691,2643,0.5,-0.7
P7#42,2677,2661,0,-5.2
P7#43,2649,2663,0.5,0.2
P7#44,2658,2658,0.5,0.0
P7#45,2629,2619,0.5,-0.1
P8#1,2699,2717,1,5.3
P8#2,2654,2741,0.5,1.2
P8#3,2709,2672,1,4.5
P8#4,2691,2675,1,4.8
P8#5,2686,2670,0.5,-0.2
P8#6,2699,2654,0.5,-0.6
P8#7,2672,2686,0.5,0.2
P8#8,2717,2675,0.5,-0.6
P8#9,2741,2709,0.5,-0.5
P8#10,2670,2691,0.5,0.3
P8#11,2709,2699,0.5,-0.1
P8#12,2675,2670,0.5,-0.1
P8#13,2691,2672,0.5,-0.3
P8#14,2654,2717,0.5,0.9
P8#15,2686,2741,0.5,0.8
P8#16,2741,2691,0.5,-0.7
P8#17,2717,2670,1,4.3
P8#18,2672,2675,1,5.0
P8#19,2699,2686,0.5,-0.2
P8#20,2654,2709,0.5,0.8
P8#21,2675,2741,0,-4.1
P8#22,2670,2672,0.5,0.0
P8#23,2691,2699,0,-4.9
P8#24,2686,2654,0.5,-0.5
P8#25,2709,2717,0.5,0.1
P8#26,2654,2691,0,-4.5
P8#27,2741,2670,1,4.0
P8#28,2717,2672,1,4.4
P8#29,2699,2675,0.5,-0.3
P8#30,2709,2686,1,4.7
P8#31,2672,2741,0,-4.0
P8#32,2670,2699,0.5,0.4
P8#33,2675,2654,1,4.7
P8#34,2686,2717,0.5,0.4
P8#35,2691,2709,0.5,0.3
P8#36,2654,2670,0.5,0.2
P8#37,2717,2741,1,5.3
P8#38,2709,2675,0.5,-0.5
P8#39,2686,2691,0.5,0.1
P8#40,2699,2672,0.5,-0.4
P8#41,2741,2699,0.5,-0.6
P8#42,2670,2709,0.5,0.6
P8#43,2691,2717,0.5,0.4
P8#44,2672,2654,0.5,-0.3
P8#45,2675,2686,0.5,0.2
P9#1,2676,2745,1,6.0
P9#2,2677,2702,1,5.4
P9#3,2700,2684,1,4.8
P9#4,2730,2690,1,4.4
P9#5,2660,2682,0.5,0.3
P9#6,2745,2700,0,-5.6
P9#7,2702,2730,0.5,0.4
P9#8,2684,2677,0.5,-0.1
P9#9,2660,2676,1,5.2
P9#10,2682,2690,0,-4.9
P9#11,2677,2745,1,6.0
P9#12,2730,2684,1,4.3
P9#13,2676,2682,1,5.1
P9#14,2690,2702,0.5,0.2
P9#15,2700,2660,0.5,-0.6
P9#16,2660,2677,0,-4.8
P9#17,2745,2730,0,-5.2
P9#18,2676,2700,1,5.3
P9#19,2684,2690,0.5,0.1
P9#20,2682,2702,1,5.3
P9#21,2730,2660,0.5,-1.0
P9#22,2690,2745,0.5,0.8
P9#23,2677,2676,0.5,-0.0
P9#24,2702,2684,0.5,-0.3
P9#25,2700,2682,1,4.7
P9#26,2660,2690,1,5.4
P9#27,2682,2684,0,-5.0
P9#28,2676,2730,0.5,0.8
P9#29,2745,2702,0.5,-0.6
P9#30,2700,2677,0,-5.3
P9#31,2677,2682,0.5,0.1
P9#32,2702,2660,0.5,-0.6
P9#33,2690,2676,0.5,-0.2
P9#34,2730,2700,1,4.6
P9#35,2684,2745,1,5.9
P9#36,2677,2730,1,5.8
P9#37,2700,2690,0,-5.1
P9#38,2676,2702,0,-4.6
P9#39,2660,2684,0.5,0.3
P9#40,2682,2745,0.5,0.9
P9#41,2745,2660,0.5,-1.2
P9#42,2702,2700,1,5.0
P9#43,2684,2676,0.5,-0.1
P9#44,2690,2677,0.5,-0.2
P9#45,2730,2682,0.5,-0.7
P8#1,2665,2525,1,3.1
P8#2,2685,2490,1,2.5
P8#3,2730,2720,1,4.9
P8#4,2655,2725,1,6.0
P8#5,2650,2675,0.5,0.4
P8#6,2525,2685,0,-2.8
P8#7,2650,2665,0.5,0.2
P8#8,2720,2655,1,4.1
P8#9,2675,2725,0.5,0.7
P8#10,2490,2730,0.5,3.0
P8#11,2725,2720,0.5,-0.1
P8#12,2655,2490,0,-7.2
P8#13,2665,2675,0.5,0.1
P8#14,2685,2650,0.5,-0.5
P8#15,2730,2525,1,2.4
P8#16,2665,2685,0.5,0.3
P8#17,2525,2655,0.5,1.8
P8#18,2675,2720,1,5.6
P8#19,2650,2730,0.5,1.1
P8#20,2490,2725,0,-2.1
P8#21,2685,2675,0,-5.1
P8#22,2720,2490,0.5,-2.9
P8#23,2725,2525,0.5,-2.6
P8#24,2730,2665,0.5,-0.9
P8#25,2655,2650,1,4.9
P8#26,2650,2725,0.5,1.1
P8#27,2685,2730,0.5,0.6
P8#28,2525,2720,0,-2.5
P8#29,2665,2655,0.5,-0.1
P8#30,2675,2490,1,2.6
P8#31,2725,2665,0.5,-0.9
P8#32,2655,2685,0.5,0.4
P8#33,2730,2675,0.5,-0.8
P8#34,2490,2525,1,5.5
P8#35,2720,2650,1,4.0
P8#36,2685,2725,1,5.6
P8#37,2665,2720,0.5,0.8
P8#38,2730,2655,0,-6.1
P8#39,2675,2525,1,3.0
P8#40,2650,2490,0.5,-2.2
P8#41,2720,2685,1,4.5
P8#42,2490,2665,0.5,2.3
P8#43,2725,2730,0.5,0.1
P8#44,2525,2650,0.5,1.7
P8#45,2655,2675,0.5,0.3
P0#1,2568,2643,0.5,1.1
P0#2,2646,2681,0,-4.5
P0#3,2702,2719,0.5,0.2
P0#4,2746,2689,0.5,-0.8
P0#5,2668,2666,1,5.0
P0#6,2666,2568,0,-6.4
P0#7,2643,2702,1,5.8
P0#8,2746,2668,0.5,-1.1
P0#9,2719,2646,1,4.0
P0#10,2689,2681,0,-5.1
P0#11,2646,2643,0,-5.0
P0#12,2681,2719,0.5,0.5
P0#13,2668,2689,0,-4.7
P0#14,2568,2746,0,-2.6
P0#15,2702,2666,0,-5.5
P0#16,2643,2681,0.5,0.5
P0#17,2666,2646,1,4.7
P0#18,2746,2702,1,4.4
P0#19,2668,2568,0.5,-1.4
P0#20,2689,2719,0.5,0.4
P0#21,2702,2668,1,4.5
P0#22,2719,2643,0,-6.1
P0#23,2681,2666,1,4.8
P0#24,2646,2746,0,-3.6
P0#25,2568,2689,0.5,1.7
P0#26,2666,2719,0.5,0.8
P0#27,2746,2681,0,-5.9
P0#28,2668,2646,1,4.7
P0#29,2689,2643,0,-5.7
P0#30,2568,2702,0,-3.2
P0#31,2646,2568,0.5,-1.1
P0#32,2643,2666,0.5,0.3
P0#33,2719,2746,0.5,0.4
P0#34,2681,2668,0.5,-0.2
P0#35,2702,2689,1,4.8
P0#36,2689,2666,0.5,-0.3
P0#37,2746,2643,1,3.6
P0#38,2702,2646,1,4.2
P0#39,2568,2681,0.5,1.6
P0#40,2668,2719,0,-4.3
P0#41,2719,2568,0.5,-2.0
P0#42,2681,2702,0.5,0.3
P0#43,2646,2689,0.5,0.6
P0#44,2666,2746,0.5,1.1
P0#45,2643,2668,0.5,0.4
P5#1,2430,2520,0.5,1.3
P5#2,2280,2600,0.5,3.6
P5#3,2550,2575,0.5,0.4
P5#4,2635,2490,1,3.0
P5#5,2540,2570,0,-4.6
P5#6,2560,2615,0.5,0.8
P5#7,2520,2540,0.5,0.3
P5#8,2570,2550,1,4.7
P5#9,2575,2280,1,1.5
P5#10,2490,2600,0.5,1.5
P5#11,2635,2560,0.5,-1.1
P5#12,2615,2430,1,2.6
P5#13,2550,2520,0.5,-0.4
P5#14,2430,2635,0.5,2.6
P5#15,2560,2490,0.5,-1.0
P5#16,2600,2575,0.5,-0.4
P5#17,2540,2615,0.5,1.1
P5#18,2280,2570,0.5,3.4
P5#19,2560,2430,1,3.2
P5#20,2490,2575,0.5,1.2
P5#21,2570,2600,0.5,0.4
P5#22,2520,2280,0.5,-3.0
P5#23,2635,2540,0,-6.3
P5#24,2615,2550,0.5,-0.9
P5#25,2430,2490,0.5,0.9
P5#26,2600,2520,0.5,-1.1
P5#27,2280,2615,0,-1.3
P5#28,2550,2635,0.5,1.2
P5#29,2575,2570,0.5,-0.1
P5#30,2540,2560,0,-4.7
P5#31,2615,2600,0.5,-0.2
P5#32,2430,2540,0.5,1.5
P5#33,2560,2550,0.5,-0.1
P5#34,2520,2575,0.5,0.8
P5#35,2490,2570,0.5,1.1
P5#36,2635,2280,1,1.1
P5#37,2600,2635,0.5,0.5
P5#38,2280,2560,0,-1.7
P5#39,2550,2430,0.5,-1.7
P5#40,2570,2520,1,4.3
P5#41,2575,2615,0,-4.4
P5#42,2540,2490,0.5,-0.7
P5#43,2430,2280,0.5,-2.0
P5#44,2560,2600,0.5,0.6
P5#45,2490,2520,0.5,0.4
P5#46,2540,2550,0.5,0.1
P5#47,2635,2575,1,4.1
P5#48,2615,2570,0.5,-0.6
P5#49,2550,2490,0.5,-0.9
P5#50,2280,2540,0.5,3.2
P5#51,2520,2615,0.5,1.3
P5#52,2570,2635,0,-4.1
P5#53,2575,2560,1,4.8
P5#54,2600,2430,0,-7.3
P5#55,2490,2615,0.5,1.7
P5#56,2430,2575,0,-3.0
P5#57,2560,2570,0.5,0.1
P5#58,2550,2280,0.5,-3.3
P5#59,2540,2600,1,5.9
P5#60,2635,2520,0.5,-1.6
P5#61,2280,2490,0.5,2.7
P5#62,2520,2560,0.5,0.6
P5#63,2570,2430,1,3.1
P5#64,2575,2540,0.5,-0.5
P5#65,2600,2550,0.5,-0.7
P5#66,2615,2635,0.5,0.3
R5#1,2485,2555,0,-4.0
R5#2,2595,2635,0.5,0.6
R5#3,2505,2615,1,6.5
R5#4,2505,2545,1,5.6
R5#5,2570,2575,0.5,0.1
R5#6,2535,2555,0.5,0.3
R5#7,2575,2485,1,3.7
R5#8,2555,2505,0.5,-0.7
R5#9,2555,2545,0.5,-0.1
R5#10,2635,2570,1,4.1
R5#11,2615,2505,0.5,-1.5
R5#12,2535,2595,1,5.9
R5#13,2505,2575,0.5,1.0
R5#14,2505,2555,0.5,0.7
R5#15,2485,2635,0,-3.0
R5#16,2545,2615,0.5,1.0
R5#17,2570,2535,0.5,-0.5
R5#18,2595,2555,1,4.4
R5#19,2535,2485,0.5,-0.7
R5#20,2575,2505,0.5,-1.0
R5#21,2555,2615,0.5,0.9
R5#22,2595,2570,0.5,-0.4
R5#23,2635,2505,1,3.2
R5#24,2555,2545,1,4.9
R5#25,2485,2595,0.5,1.5
R5#26,2505,2535,0.5,0.4
R5#27,2505,2635,0.5,1.8
R5#28,2545,2575,0.5,0.4
R5#29,2615,2555,0.5,-0.9
R5#30,2570,2555,0.5,-0.2
R5#31,2595,2505,1,3.7
R5#32,2575,2615,0.5,0.6
R5#33,2555,2555,0.5,0.0
R5#34,2635,2545,0.5,-1.3
R5#35,2570,2485,1,3.8
R5#36,2535,2505,0.5,-0.4
R5#37,2555,2575,0,-4.7
R5#38,2485,2555,0,-4.0
R5#39,2615,2635,0.5,0.3
R5#40,2545,2535,0.5,-0.1
R5#41,2505,2570,0.5,0.9
R5#42,2505,2595,0,-3.7
R5#43,2595,2545,0.5,-0.7
R5#44,2535,2615,0.5,1.1
R5#45,2570,2505,1,4.1
R5#46,2485,2505,1,5.3
R5#47,2555,2575,0.5,0.3
R5#48,2635,2555,1,3.9
R5#49,2545,2570,1,5.4
R5#50,2615,2595,0.5,-0.3
R5#51,2505,2485,0.5,-0.3
R5#52,2575,2635,1,5.9
R5#53,2505,2555,1,5.7
R5#54,2555,2535,0.5,-0.3
R5#55,2555,2635,0.5,1.1
R5#56,2595,2555,1,4.4
R5#57,2535,2575,1,5.6
R5#58,2570,2615,1,5.6
R5#59,2505,2505,1,5.0
R5#60,2485,2545,0.5,0.9
R5#61,2555,2570,0.5,0.2
R5#62,2615,2485,0.5,-1.8
R5#63,2635,2535,1,3.6
R5#64,2545,2505,1,4.4
R5#65,2505,2555,0.5,0.7
R5#66,2575,2595,0.5,0.3
R6#1,2570,2585,0.5,0.2
R6#2,2585,2570,0.5,-0.2
R6#3,2585,2565,0.5,-0.3
R6#4,2585,2585,1,5.0
R6#5,2605,2580,0,-5.4
R6#6,2580,2565,0.5,-0.2
R6#7,2580,2545,0.5,-0.5
R6#8,2580,2570,0.5,-0.1
R6#9,2570,2570,0.5,0.0
R6#10,2585,2620,0.5,0.5
R6#11,2585,2605,0.5,0.3
R6#12,2570,2605,0.5,0.5
R6#13,2605,2570,0,-5.5
R6#14,2605,2545,0.5,-0.9
R6#15,2605,2565,0.5,-0.6
R6#16,2605,2600,1,4.9
R6#17,2570,2570,0.5,0.0
R6#18,2570,2545,0.5,-0.4
R6#19,2570,2620,0.5,0.7
R6#20,2570,2580,1,5.1
R6#21,2570,2620,0,-4.3
R6#22,2555,2585,0.5,0.4
R6#23,2545,2555,0.5,0.1
R6#24,2545,2585,0.5,0.6
R6#25,2545,2570,0.5,0.4
R6#26,2545,2565,0.5,0.3
R6#27,2545,2585,1,5.6
R6#28,2565,2570,0.5,0.1
